odm_dataset_schema,,,,,,,,
CI_ResponsibleParty_contact,form_placeholder,"Contact information for the individual or organization that is responsible for or most knowledgeable about the dataset. This could be the author of a report, the contact information for the relevant department of an organization that produced a report, or the data analyst, mapper or researcher that produced a dataset or report.",CI_ResponsibleParty_contact.form_placeholder,ข้อมูลติดต่อรายบุคคลหรือองค์กรที่มีหน้าที่รับผิดชอบหรือมีความรู้มากที่สุดเกี่ยวกับชุดข้อมูล สามารถเป็นผู้เขียนรายงาน ข้อมูลติดต่อของหน่วยงานที่จัดทำรายงาน หรือนักวิเคราะห์ข้อมูล นักแผนที่ หรือนักวิจัยที่จัดทำชุดข้อมูลหรือรายงาน,ព័ត៌មានទំនាក់ទំនងសម្រាប់បុគ្គល ឬអង្គការដែលទទួលខុសត្រូវ ឬដឹងអំពីសំណុំទិន្នន័យនេះ។ ផ្នែកនេះអាចជាអ្នកនិពន្ធនៃរបាយការណ៍ ព័ត៌មានទំនាក់ទំនងសម្រាប់នាយកដ្ឋានពាក់ព័ន្ធរបស់ស្ថាប័នដែលបានបង្កើតរបាយការណ៍ ឬអ្នកវិភាគទិន្នន័យ អ្នកធ្វើផែនទី ឬអ្នកស្រាវជ្រាវដែលបានបង្កើតសំណុំទិន្នន័យ ឬរបាយការណ៍នេះ។,"Thông tin liên lạc dành cho cá nhân hoặc tổ chức chịu trách nhiệm hoặc có hiểu biết nhiều nhất về bộ dữ liệu. Có thể là tác giả của một báo cáo, thông tin liên lạc dành cho bộ phận liên quan của một tổ chức đã lập báo cáo hoặc nhà phân tích dữ liệu, người lập bản đồ hoặc nhà nghiên cứu đã lập bộ dữ liệu hoặc báo cáo.",အချက်အလက်အစုနှင့်ပတ်သက်၍ နှံ့စပ်သော သို့မဟုတ် တာဝန်ရှိသော ပုဂ္ဂိုလ် သို့မဟုတ် အဖွဲ့အစည်းအတွက် ဆက်သွယ်ရန် အချက်အလက်။ အစီရင်ခံစာရေးသူ၊ အစီရင်ခံစာပြုစုသည့်အဖွဲ့၏ သက်ဆိုင်ရာဌာန၊ သို့မဟုတ် အချက်အလက်အစု သို့မဟုတ် အစီရင်ခံစာ ပြုစုသော အချက်အလက်ဆန်းစစ်သူ၊ ပုံဆွဲသူ သို့မဟုတ် သုတေသီ တို့အတွက် ဆက်သွယ်ရန် အချက်အလက် ဖြစ်နိုင်ပါသည်။,"ຂໍ້ມູນຕິດຕໍ່ຂອງບຸກຄົນ ຫຼື ອົງການຈັດຕັ້ງທີ່ຮັບຜິດຊອບ ຫຼື ມີຄວາມຊ່ຽວຊານກ່ຽວກັບຊຸດຂໍ້ມູນນີ້. ອາດຈະເປັນຜູ້ຂຽນບົດລາຍງານ ຫຼື ຂໍ້ມູນຕິດຕໍ່ຂອງພະແນກ ຫຼື ອົງການຈັດຕັ້ງທີ່ກ່ຽວຂ້ອງກັບການເຮັດບົດລາຍງານ ຫຼື ວິເຄາະຂໍ້ມູນ, ຜູ້ສ້າງແຜນທີ່ ຫຼື ນັກຄົ້ນຄວ້າທີ່ສ້າງຊຸດຂໍ້ມູນ ຫຼື ບົດລາຍງານ."
MD_Metadata_contact,label,Metadata creator information,MD_Metadata_contact.label,ข้อมูลผู้สร้างคำอธิบายชุดข้อมูล ,ព័ត៌មានជាអំនះអំនាងនៃទិន្នន័យមេ,Thông tin người tạo Metadata.,Metadata ကို ဖန်တီးသူ၏ သတင်းအချက်အလက်,ຂໍ້ມູນການສ້າງ metadata
MD_Metadata_contact,form_placeholder,Information about how up-to-date the metadata is and who is responsible for maintaining it.,MD_Metadata_contact.form_placeholder,ข้อมูลแนวทางการปรับปรุงคำอธิบายชุดข้อมูลและผู้รับผิดชอบดูแล,ព័ត៌មានអំពីបច្ចុប្បន្នភាពនៃព័ត៌មាន,Thông tin về cách cập nhật metadata và người chịu trách nhiệm duy trì.,metadata ၏နောက်ဆုံးအခြေအနေနှင့် ၎င်းကိုထိန်းသိမ်းရန်တာဝန်ရှိသူနှင့် သက်ဆိုင်သော သတင်းအချက်အလက်,ຂໍ້ມູນກ່ຽວກັບຄວາມໃໝ່ຂອງ metadata ແລະ ຜູ້ຮັບຜິດຊອບໃນການຄຸ້ມຄອງຮັກສາ metadata ຂອງຊຸດຂໍ້ມູນ.
MD_ScopeDescription_attributes,label,Attributes,MD_ScopeDescription_attributes.label,คุณสมบัติ,លក្ខណៈសម្បត្តិ,Thuộc tính,၀ိသေသများ,ລາຍການໃນຊຸດຂໍ້ມູນ
MD_ScopeDescription_attributes,form_placeholder,Details about the information content of the dataset.,MD_ScopeDescription_attributes.form_placeholder,รายละเอียดเนื้อหาของชุดข้อมูล,ព័ត៌មានលម្អិតអំពីខ្លឹមសារព័ត៌មាននៃសំណុំទិន្នន័យ។,Chi tiết về nội dung thông tin của bộ dữ liệu.,အချက်အလက်အစု၏ အချက်အလက်ပါဝင်မှု အသေးစိတ်,ລາຍລະອຽດກ່ຽວກັບເນື້ອໃນຂໍ້ມູນຂອງຊຸດຂໍ້ມູນ
MD_DataIdentification_keywords,label,GEMET controlled keywords,MD_DataIdentification_keywords.label,คำสำคัญ GEMET ที่บัญญัติไว้,ពាក្យគន្លឹះដែលបានត្រួតពិនិត្យរបស់ GEMET ,GEMET kiểm soát các từ khóa,GEMETက ထိန်းချုပ်ထားသော အဓိက စကားလုံးများ,ຄຳສັບຄວບຄຸມຂອງ GEMET
MD_DataIdentification_keywords,form_placeholder,A few sentences describing GEMET keywords.,MD_DataIdentification_keywords.form_placeholder,ประโยคอธิบายคำสำคัญ GEMET,ប្រយោគមួយចំនួនពណ៌នាអំពីពាក្យគន្លឹះ GEMET ។,Một số câu mô tả từ khóa GEMET.,GEMET အဓိက စကားလုံးများကို ဖော်ပြထားသော ဝါကျအချို့,ອະທິບາຍຫຍໍ້ກ່ຽວກັບຄຳສັບຫຼັກຂອງ GEMET
CI_Citation_identAuth,label,Identifier code,CI_Citation_identAuth.label,รหัสประจำตัว,លេខសម្គាល់អត្តសញ្ញាណ,Mã định danh,ခွဲခြားနိုင်မှု ကုဒ်,ລະຫັດຢືນຢັນຂໍ້ມູນ
CI_Citation_identAuth,form_placeholder,A few sentences describing the Identifier code,CI_Citation_identAuth.form_placeholder,ประโยคอธิบายรหัสประจำตัว,ប្រយោគមួយចំនួនអធិប្បាយអំពីលេខសម្គាល់អត្តសញ្ញាណ,Một số câu mô tả mã định danh,ခွဲခြားနိုင်မှု ကုဒ်အကြောင်း ဖော်ပြထားသော ဝါကျအချို့,ອະທິບາຍຫຍໍ້ກ່ຽວກັບລະຫັດຢືນຢັນຂໍ້ມູນ
MD_LegalConstraints,label,Limitations on public access,MD_LegalConstraints.label,ข้อจำกัดการเข้าถึงแบบสาธารณะ,ការដាក់កំហិតលើការចូលប្រើជាសាធារណៈ,Các hạn chế truy cập công cộng,လူထုအသုံးပြုခွင့်အပေါ် ကန့်သတ်ချက်များ,ຂໍ້ຈຳກັດໃນການເຂົ້າເຖິງຂອງຜູ້ໃຊ້
MD_LegalConstraints,form_placeholder,A few sentences describing the Limitations on public access,MD_LegalConstraints.form_placeholder,ประโยคอธิบายข้อจำกัดการเข้าถึงแบบสาธารณะ,ប្រយោគមួយចំនួនអធិប្បាយអំពីការដាក់កំហិតលើការចូលប្រើជាសាធារណៈ,Một số câu mô tả các hạn chế truy cập công cộng,လူထုအသုံးပြုခွင့်အပေါ် ကန့်သတ်ချက်များကို ဖော်ပြထားသော ဝါကျအချို့,ອະທິບາຍຫຍໍ້ກ່ຽວກັບຂໍ້ຈຳກັດໃນການເຂົ້າເຖິງຂອງຜູ້ໃຊ້
MD_Format_version,label,Format version,MD_Format_version.label,เวอร์ชันการจัดรูปแบบ,កំណែទ្រង់ទ្រាយ,Phiên bản dịnh dạng,ပုံစံ ပြင်ဆင်ချက်,ເວີຊັ້ນການຈັດຮູບແບບ
MD_Format_version,form_placeholder,A few sentences describing the Format version,MD_Format_version.form_placeholder,ประโยคอธิบายเวอร์ชันการจัดรูปแบบ,ប្រយោគមួយចំនួនអធិប្បាយអំពីកំណែទ្រង់ទ្រាយ,Một số câu mô tả phiên bản định dạng,ပုံစံ ပြင်ဆင်ချက်အကြောင်း ဖော်ပြထားသော ဝါကျအချို့,ອະທິບາຍຫຍໍ້ກ່ຽວກັບເວີຊັ້ນການຈັດຮູບແບບ
CI_Citation_updateFreq,label,Update Frequency,CI_Citation_updateFreq.label,ความถี่ในการปรับปรุง,ប្រេកង់នៃការធ្វើបច្ចុប្បន្នភាព,Cập nhật tần số,ပြင်ဆင်မှု အကြိမ်,ຄວາມຖີ່ໃນການປັບປຸງ
CI_Citation_updateFreq,form_placeholder,Update Frequency,CI_Citation_updateFreq.form_placeholder,ความถี่ในการปรับปรุง,ប្រេកង់នៃការធ្វើបច្ចុប្បន្នភាព,Cập nhật tần số,ပြင်ဆင်မှု အကြိမ်,ຄວາມຖີ່ໃນການປັບປຸງ
license_id,label,License,license_id.label,สัญญาอนุญาต,អាជ្ញាប័ណ្ណ,Giấy phép,ခွင့်ပြုချက်,ສັນຍາລິຂະສິດ
license_id,help_text,License definitions and additional information can be found at http://opendefinition.org/,license_id.help_text,สามารถอ่านเพิ่มเติมนิยามใบอนุญาตและข้อมูลได้ที่ http://opendefinition.org/,និយមន័យអាជ្ញាប័ណ្ណនិងព័ត៌មានបន្ថែមអាចត្រូវបានរកឃើញនៅ http://opendefinition.org/,Bạn có thể xem các định nghĩa cấp phép và thông tin bổ sung tại http://opendefinition.org/,ခွင့်ပြုချက်၏အဓိပ္ပာယ်နှင့် အခြားအချက်အလက်များကို http://opendefinition.org/ တွင် ဝင်ရောက်ကြည့်ရှုနိုင်ပါသည်။,ນິຍາມສັນຍາລິຂະສິດ ແລະ ຂໍ້ມູນເພີ່ມເຕີມສາມາດເບິ່ງໄດ້ທີ່ http://opendefinition.org/
odm_copyright,label,Copyright,odm_copyright.label,ลิขสิทธิ์,សិទ្ធិ,Bản quyền,မူပိုင်ခွင့်,ລິຂະສິດ
odm_copyright,help_text,"Select 'Yes', 'No', 'Unclear copyright' or 'To be determined' about the copyright of the dataset. If copyright of any type is present, describe further in Access and User Constraints.",odm_copyright.help_text,เลือก 'ใช่' 'ไม่ใช่' 'ใบอนุญาตไม่ชัดเจน' หรือ 'จะได้รับการพิจารณาภายหลัง' สำหรับลิขสิทธิ์ชุดข้อมูล ถ้าชุดข้อมูลมีกำหนดลิขสิทธิ์ประเภทใดประเภทหนึ่ง ให้อธิบายเพิ่มเติมในหัวข้อ ข้อจำกัดการเข้าถึงและผู้ใช้,"ជ្រើសរើសយក 'បាទ / ចាស', 'រក្សាសិទ្ធិមិនច្បាស់' ឬ 'នឹងត្រូវបានកំណត់' អំពីការរក្សាសិទ្ធិនៃសំណុំទិន្នន័យ។ ប្រសិនបើការរក្សាសិទ្ធិនៃប្រភេទណាមួយមានវត្តមាន, សូមពិពណ៌នាបន្ថែមទៀតនៅក្នុងកំហិតនៃការចូល និងប្រើប្រាស់។","Chọn 'Có', 'Không', 'Bản quyền không rõ ràng' hoặc 'Cần được xác định' về bản quyền của bộ dữ liệu. Nếu có bản quyền thuộc bất kỳ loại nào, hãy mô tả thêm trong Truy cập và ràng buộc các hành động của người dùng.",အချက်အလက်မူပိုင်ခွင့်အတွက် 'ရှိသည်'၊ 'မရှိပါ'၊ 'မရှင်းလင်းသော မူပိုင်ခွင့်' သို့မဟုတ် 'ဆုံးဖြတ်ရန်လိုအပ်သော' တို့ကို ရွေးချယ်ပါ။ အခြားပုံစံ မူပိုင်ခွင့်ရှိပါက အသုံးပြုခွင့်နှင့် အသုံးပြုသူ ကန့်သတ်ချက်များ ခေါင်းစဉ်အောက်တွင် နောက်ထပ် ဖော်ပြပါ။,"ເລືອກ 'ມີ', 'ບໍ່ມີ', 'ລິຂະສິດບໍ່ຈະແຈ້ງ', ຫຼື 'ຍັງບໍ່ກຳນົດ' ກ່ຽວກັບລິຂະສິດຂອງຊຸດຂໍ້ມູນ. ຖ້າມີລິຂະສິດ ໃຫ້ອະທິບາຍເພີ່ມເຕີມໃນຊ່ອງ ຂໍ້ຈຳກັດໃນການເຂົ້າເຖິງ ແລະ ນຳໃຊ້."
version,label,Version,version.label,เวอร์ชัน,កំណែ,Phiên bản,ပြင်ဆင်ချက်,ເວີຊັ້ນ
version,form_placeholder,Dataset's version (eg. 1.0),version.form_placeholder,เวอร์ชันชุดข้อมูล (เช่น 1.0),កំណែសំណុំទិន្នន័យ (ឧ. 1.0),Phiên bản bộ dữ liệu (ví dụ: 10),အချက်အလက်အစု၏ ပြင်ဆင်ချက် (ဥပမာ 1.0),ເວີຊັ້ນຂອງຊຸດຂໍ້ມູນ (ເຊັ່ນ 1.0)
odm_province,label,Province(s),odm_province.label,จังหวัด,ខេត្ត(ច្រើន),(Các) Tỉnh,နယ်ပယ်,ແຂວງ
odm_province,form_placeholder,The province(s) this dataset relates to,odm_province.form_placeholder,จังหวัดที่เกี่ยวข้องกับชุดข้อมูลนี้,ខេត្ត(ច្រើន) ឬរាជធានីដែលជាប់ពាក់ព័ន្ធនឹងសំណុំទិន្នន័យ,(Các) Tỉnh mà bộ dữ liệu này có liên quan,ဤအချက်အလက်အစုနှင့် သက်ဆိုင်သော နယ်ပယ်,ແຂວງທີ່ກ່ຽວຂ້ອງກັບຊຸດຂໍ້ມູນນີ້
odm_reference_document,label,Legacy reference document,odm_reference_document.label,เอกสารอ้างอิงแบบเดิม,ឈ្មោះឯកសារយោងរក្សាទុក,Tài liệu tham khảo kế thừa,ဆက်ခံရရှိကြောင်းညွှန်းဆိုသည့်စာတမ်း,ເອກະສານອ້າງອີງສະເພາະ
odm_reference_document,form_placeholder,e.g Tong_Min_Group_Engineering__21.06.2011.pdf,odm_reference_document.form_placeholder,เช่น Tong_Min_Group_Engineering__21.06.2011.pdf,ឧ.Tong_Min_Group_Engineering__21.06.2011.pdf,ví dụ: Tong_Min_Group_Engineering__21.06.2011.pdf,ဥပမာ Tong_Min_Group_Engineering__21.06.2011.pdf,ຕົວຢ່າງ Tong_Min_Group_Engineering__21.06.2011.pdf
maintainer,label,Maintainer,maintainer.label,ผู้ดูแล,អ្នកថែទាំ,Người cập nhật dữ liệu,ထိန်းသိမ်းစောင့်ရှောက်သူ,ຜູ້ຄຸ້ມຄອງ
maintainer_email,label,Maintainer email,maintainer_email.label,อีเมล์ผู้ดูแล,អ៊ីម៉ែលរបស់អ្នកថែទាំ,Email người cập nhật dữ liệu,ထိန်းသိမ်းစောင့်ရှောက်သူ၏ အီးမေးလ်,ອີເມວຜູ້ຄຸ້ມຄອງ
author,label,Author,author.label,ผู้เขียน,អ្នកនិពន្ធ,Tác giả,ရေးသားသူ,ຜູ້ອັບໂຫຼດ
author_email,label,Author email,author_email.label,อีเมล์ผู้เขียน,អ៊ីម៉ែលរបស់អ្នកនិពន្ធ,Email của tác giả,ရေးသားသူ၏ အီးမေးလ်,ອີເມວຜູ້ອັບໂຫຼດ
odm_db_table,label,Database table?,odm_db_table.label,เป็นตารางฐานข้อมูล?,តារាងមូលដ្ឋានទិន្នន័យ?,Bảng dữ liệu,Database ဇယား?,ເປັນນຕາຕະລາງຖານຂໍ້ມູນ?
odm_db_table,help_text,INTERNAL USE ONLY: Select true if this record contains CSV and/or XLS resources available in the datastore.,odm_db_table.help_text,สำหรับใช้ภายในเท่านั้น: หากมีเอกสาร CSV และ/หรือ XLS ปรากฎในรายการบันทึกนี้ ให้เลือกช่องนี้,ប្រើផ្ទៃក្នុង: ជ្រើស,CHỈ SỬ DỤNG NỘI BỘ: Chọn đúng nếu bộ dữ liệu này chứa tài nguyên CSV và/hoặc XLS có sẵn trong kho dữ liệu.,အဖွဲ့အတွင်း အသုံးပြုသူများသာ - အချက်အလက်သိုမှီးရာတွင် ရရှိနိုင်သော CSV နှင့်/ သို့မဟုတ် XLS ရင်းမြစ်များ ဤမှတ်တမ်းတွင် ပါရှိလျှင် true ကို ရွေးပါ။,ນຳໃຊ້ສະເພາະພາຍໃນເທົ່ານັ້ນ: ກະລຸນາເລືອກ true ຖ້າວ່າລາຍການຂໍ້ມູນໃນບ່ອນຈັດເກັບຂໍ້ມູນນີ້ ປະກອບດ້ວຍແຫຼ່ງຂໍ້ມູນທີ່ເປັນ CSV ແລະ/ຫຼື XLS.
odm_keywords,label,Keywords,odm_keywords.label,คำสำคัญ,ពាក្យគន្លឹះ,Các từ khóa,အဓိကစကားလုံးများ,ຄຳສັບຫຼັກ
odm_keywords,help_text,INTERNAL USE ONLY: Enter keywords for improving the discoverability of this record via search,odm_keywords.help_text,สำหรับใช้ภายในเท่านั้น: ใส่คำสำคัญสำหรับปรับปรุงการค้นหารายการบันทึกนี้,សម្រាប់ប្រើផ្ទៃក្នុងតែប៉ុណ្ណោះ៖ បញ្ចូលពាក្យគន្លឹះដើម្បីធ្វើឱ្យប្រសើរឡើងនូវការរកឃើញនៃកំណត់ត្រានេះតាមរយៈការស្វែងរក។,CHỈ SỬ DỤNG NỘI BỘ: Nhập các từ khóa để cải thiện khả năng khám phá của bộ dữ liệu này thông qua tìm kiếm,အဖွဲ့အတွင်း အသုံးပြုသူများသာ - ရှာဖွေရန် မှတဆင့် ဤမှတ်တမ်းကို ရှာဖွေတွေ့မြင်နိုင်ရန် အဓိကစကားလုံးကို ရိုက်ထည့်ပါ။,ນຳໃຊ້ສະເພາະພາຍໃນເທົ່ານັ້ນ: ກະລຸນາປ້ອນຄຳສັບຫຼັກ ເພື່ອປັບປຸງການຄົ້ນຫາລາຍການນີ້ຜ່ານ 'ປຸ່ມຄົ້ນຫາ'
